paper_id,author_id,author_name,institution,existing_country,llm_country,llm_confidence,llm_reason,applied,first_page_text_path
ECCV-2024-P0124,ECCV-2024-A000588,Xinyu Li,UNKNOWN,UNKNOWN,UNKNOWN,low,No country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0124.txt
ECCV-2024-P0127,ECCV-2024-A000596,Pengyu Zhang,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0127.txt
ECCV-2024-P0127,ECCV-2024-A000597,Hao Yin,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0127.txt
ECCV-2024-P0127,ECCV-2024-A000598,Zeren Wang,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0127.txt
ECCV-2024-P0127,ECCV-2024-A000599,Wenyue Chen,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0127.txt
ECCV-2024-P0127,ECCV-2024-A000600,Shengming Li,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0127.txt
ECCV-2024-P0127,ECCV-2024-A000601,Dong Wang et al.,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0127.txt
ECCV-2024-P0128,ECCV-2024-A000602,Pengxiang Ding,UNKNOWN,UNKNOWN,UNKNOWN,low,No country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0128.txt
ECCV-2024-P0128,ECCV-2024-A000603,Han Zhao,UNKNOWN,UNKNOWN,UNKNOWN,low,No country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0128.txt
ECCV-2024-P0128,ECCV-2024-A000606,Min Zhang,UNKNOWN,UNKNOWN,UNKNOWN,low,No country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0128.txt
ECCV-2024-P0128,ECCV-2024-A000607,Siteng Huang et al.,UNKNOWN,UNKNOWN,UNKNOWN,low,No country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0128.txt
ECCV-2024-P0129,ECCV-2024-A000608,Huilin Zhu,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is present in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0129.txt
ECCV-2024-P0129,ECCV-2024-A000609,Jingling Yuan,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is present in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0129.txt
ECCV-2024-P0129,ECCV-2024-A000610,Zhengwei Yang,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is present in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0129.txt
ECCV-2024-P0129,ECCV-2024-A000611,Yu Guo,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is present in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0129.txt
ECCV-2024-P0129,ECCV-2024-A000612,Zheng Wang,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is present in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0129.txt
ECCV-2024-P0129,ECCV-2024-A000613,Xian Zhong et al.,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is present in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0129.txt
ECCV-2024-P0130,ECCV-2024-A000614,Jingye Chen,Sun Yat-sen University Microsoft Research,UNKNOWN,UNKNOWN,low,No explicit country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0130.txt
ECCV-2024-P0130,ECCV-2024-A000615,Yupan Huang,Sun Yat-sen University Microsoft Research,UNKNOWN,UNKNOWN,low,No explicit country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0130.txt
ECCV-2024-P0130,ECCV-2024-A000616,Tengchao Lv,Sun Yat-sen University Microsoft Research,UNKNOWN,UNKNOWN,low,No explicit country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0130.txt
ECCV-2024-P0130,ECCV-2024-A000617,Lei Cui,Sun Yat-sen University Microsoft Research,UNKNOWN,UNKNOWN,low,No explicit country information is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0130.txt
ECCV-2024-P0130,ECCV-2024-A000618,Qifeng Chen,Sun Yat-sen University Microsoft Research,UNKNOWN,Hong Kong,medium,"The email address 'qwerty.chen@connect.ust.hk' suggests affiliation with Hong Kong University of Science and Technology (HKUST), located in Hong Kong.",yes,data/raw/eccv/2024/first_pages/ECCV-2024-P0130.txt
ECCV-2024-P0130,ECCV-2024-A000619,Furu Wei,Sun Yat-sen University Microsoft Research,UNKNOWN,United States,medium,"The email address '{...}@microsoft.com' suggests affiliation with Microsoft Research, which is based in the United States.",yes,data/raw/eccv/2024/first_pages/ECCV-2024-P0130.txt
ECCV-2024-P0137,ECCV-2024-A000650,Zhihang Lin,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0137.txt
ECCV-2024-P0137,ECCV-2024-A000651,Mingbao Lin,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0137.txt
ECCV-2024-P0137,ECCV-2024-A000652,Meng Zhao,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0137.txt
ECCV-2024-P0137,ECCV-2024-A000653,Rongrong Ji,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0137.txt
ECCV-2024-P0138,ECCV-2024-A000654,Lintao Peng,UNKNOWN,UNKNOWN,China,high,"The first-page text lists the affiliation as Beijing Institute of Technology, Beijing, 100081, China.",yes,data/raw/eccv/2024/first_pages/ECCV-2024-P0138.txt
ECCV-2024-P0138,ECCV-2024-A000655,Siyu Xie,UNKNOWN,UNKNOWN,China,high,"The first-page text lists the affiliation as Beijing Institute of Technology, Beijing, 100081, China.",yes,data/raw/eccv/2024/first_pages/ECCV-2024-P0138.txt
ECCV-2024-P0138,ECCV-2024-A000656,Liheng Bian,UNKNOWN,UNKNOWN,China,high,"The first-page text lists the affiliation as Beijing Institute of Technology, Beijing, 100081, China.",yes,data/raw/eccv/2024/first_pages/ECCV-2024-P0138.txt
ECCV-2024-P0140,ECCV-2024-A000667,Yasutaka Furukawa,Simon Fraser University | Wayve,UNKNOWN,Canada,medium,"The current_institution lists Simon Fraser University and Wayve, and the current_country is listed as UNKNOWN. Therefore, the country is inferred as Canada (from Simon Fraser University) and UNKNOWN (from Wayve).",no,data/raw/eccv/2024/first_pages/ECCV-2024-P0140.txt
ECCV-2024-P0142,ECCV-2024-A000673,Luca Bartolomei,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0142.txt
ECCV-2024-P0142,ECCV-2024-A000674,Matteo Poggi,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0142.txt
ECCV-2024-P0142,ECCV-2024-A000675,Andrea Conti,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0142.txt
ECCV-2024-P0142,ECCV-2024-A000676,Stefano Mattoccia,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0142.txt
ECCV-2024-P0144,ECCV-2024-A000683,Haoyue Shi,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0144.txt
ECCV-2024-P0144,ECCV-2024-A000684,Le Wang,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0144.txt
ECCV-2024-P0144,ECCV-2024-A000685,Sanping Zhou,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0144.txt
ECCV-2024-P0144,ECCV-2024-A000686,Gang Hua,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0144.txt
ECCV-2024-P0144,ECCV-2024-A000687,Wei Tang,UNKNOWN,UNKNOWN,UNKNOWN,low,No information about the author's country is provided in the first-page text.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0144.txt
ECCV-2024-P0145,ECCV-2024-A000688,Daniel Marczak,UNKNOWN,UNKNOWN,UNKNOWN,low,No country information is provided in the first-page text for Daniel Marczak.,no,data/raw/eccv/2024/first_pages/ECCV-2024-P0145.txt
